User-ID,ISBN,Book-Rating
2358,0345302745,8
2358,0671034251,8
2363,0451450876,9
2385,1857027795,8
2404,0967224918,7
2406,3492215416,2
2425,0425175006,7
2442,8806134817,5
2442,8807804506,7
2470,0553378260,5
2485,0812504364,5
2501,0500280673,10
2552,3257204833,5
2580,0385721617,7
2597,0684836483,7
2633,0440235758,3
2655,8807014467,8
2678,0590129988,7
2683,0786867086,10
2718,0451518845,10
2719,0440911710,7
2759,0156007568,5
2766,0026890380,9
2766,0064440168,9
2766,0439078059,9
2766,0688025072,9
2766,0806624302,8
2766,0812568788,8
2766,0970760094,6
2769,8806134817,7
2776,0140380361,9
2799,0553213539,8
2799,1561703249,6
2799,1890159018,7
2855,0375704906,5
2863,9722110195,7
2891,0375727434,7
2891,0385094787,6
2891,0446690295,7
2891,0451521323,7
2893,8475966519,7
2977,0156806797,9
2977,0394752996,8
2977,1573228834,10
3089,0441007015,8
3104,1583940634,6
3142,0425192695,8
3165,0345309014,10
3167,0142002054,8
3167,0345257162,5
3167,0380000547,8
3167,0553142046,10
3167,0786889527,6
3282,0345371623,10
3282,0345380533,10
3329,0380803151,5
3331,0451205294,7
3332,056353723X,7
3346,0345319656,9
3346,0836217616,7
3363,0064470679,8
3363,0140481877,6
3363,031226481X,8
3363,0316329940,10
3363,0439099048,10
3363,0439163099,10
3363,0590479172,10
3363,0684802082,9
3363,0684823799,4
3363,0698118804,10
3363,1400060427,8
3371,0440224578,9
3371,0553581147,5
3371,0694014532,9
3373,038548562X,2
3373,0425155781,6
3416,0312423187,8
3416,3423125772,8
3432,1891620487,10
3467,0066211085,8
3467,042517476X,9
3471,0393960579,7
3472,0553206516,9
3538,0486414132,8
3538,8437601851,9
3556,0842321969,10
3556,0842343253,10
3556,0842343288,10
3556,0892741880,10
3569,1565120310,10
3578,0307157857,10
3651,3257229739,7
3670,0684856476,8
3675,0679763384,7
3675,1557042608,4
3675,8467001615,5
3693,0671026364,7
3693,0743410246,9
3693,0743445627,9
3693,0743445643,9
3757,840138110X,9
3757,8425309506,8
3757,8432245933,6
3757,8440677219,8
3757,8479018682,7
3779,0312980345,7
3799,0571097103,7
3827,0385471475,7
3827,042518627X,7
3827,0441006329,7
3827,0451456599,8
3827,0553103032,10
3827,0671003526,5
3827,0743448782,8
3827,158005059X,10
3840,0553581430,9
3840,1551662906,8
3840,1551667533,10
3917,0385497091,5
3943,0965881199,10
3948,0393038025,10
3959,0440211158,8
4017,0312032978,5
4017,0312243111,10
4017,0375726624,9
4017,0380728826,6
4017,0385317042,10
4017,0394563158,10
4017,0395977711,9
4017,0451184149,6
4017,0452283167,9
4017,0679411267,10
4017,0679416730,9
4017,0802136265,8
4017,0812968344,5
4017,0965036022,5
4017,1571310169,10
4051,0140298363,7
4051,0802116175,6
4092,0849944767,8
4107,0451522303,8
4114,0441005152,6
4118,0373320132,7
4131,0330020706,7
4131,0349115087,9
4131,0743421922,8
4138,0679767959,8
4149,1568842406,7
4157,0140096922,9
4165,0446609749,6
4197,0028625757,7
4197,0312869061,8
4197,0312873085,8
4199,0060174056,5
4216,0750005815,8
4221,0758204930,8
4223,3795116074,6
4224,3462025864,8
4255,0340581239,8
4285,0451411285,8
4286,1928556396,10
4303,0425181480,3
4334,0451150643,6
4334,0671869531,7
4385,0312980353,10
4385,0345446100,10
4385,0373075286,10
4385,0373076932,10
4385,0373098847,10
4385,0373168705,10
4385,0373169191,10
4385,0373169566,10
4385,0373243685,10
4385,0373291019,10
4385,0373482957,10
4385,037370707X,8
4385,0449129047,10
4385,0553219510,10
4385,0671025384,10
4385,067178577X,10
4385,0886778212,10
4385,1551660016,10
4433,0385031386,8
4501,3596133319,8
4518,8807814935,8
4571,0142002054,4
4571,1860463312,6
4590,8477201447,8
4600,0060580208,10
4622,0553213342,5
4622,0553251503,5
4622,0688103324,5
4622,0964109964,9
4639,0393321096,5
4785,0812536509,8
4785,0812553993,8
4785,1573245038,7
4795,0440408652,10
4896,0439313899,10
4896,0671704613,10
4938,0345336976,7
4938,0451527038,10
5037,0590433857,9
5037,0671656589,5
5153,0864426224,9
5207,0679404856,8
5209,0445204524,10
5209,0828103054,8
5209,0884042871,8
5211,0812561589,7
5223,0670884839,1
5273,0140345809,8
5285,0553211234,6
5333,034066049X,7
5350,342310516X,5
5350,3442161177,8
5351,0330253565,7
5351,0330262726,9
5375,0670465682,8
5385,0517881004,10
5385,0553284347,10
5385,1555834310,5
5430,0449148238,5
5439,1892145057,9
5459,0684870819,6
5468,1559210869,7
5499,0060005556,10
5499,0060193883,6
5499,0316591122,10
5499,0399148655,10
5499,0892967544,10
5536,0609807420,4
5543,0140445625,6
5543,0385031149,8
5543,039951743X,7
5543,0766607208,9
5555,0140181903,7
5555,0553346083,8
5582,0020199856,8
5582,0375757295,9
5582,0380818957,7
5582,0385285019,10
5582,0446671339,9
5582,0451403967,8
5582,0811824225,8
5582,0821771116,8
5582,0821771159,5
5609,0345323173,10
5609,0345349520,10
5609,0441005152,10
5609,0441703534,10
5638,0515104531,5
5638,0553290266,4
5669,0812508424,8
5669,0812555333,6
5674,0373291108,9
5725,0330301497,6
5730,0140380361,9
5777,0394900189,8
5777,0671493183,10
5831,0843105550,8
5834,3442445078,5
5834,3518380176,7
5899,0451450876,8
5899,3423107952,10
5899,3423127961,10
5920,0553276387,9
5920,0553281437,9
5956,0736905324,5
5956,0883964201,5
5956,1881273628,5
6011,0786813709,8
6061,3518383973,7
6068,227724113X,2
6073,0679759328,9
6109,0689832923,10
6239,0345396456,8
6242,0002244098,5
6242,0140252525,7
6242,0340728256,6
6242,0345417941,7
6242,0374521956,8
6242,0385720327,6
6242,0676971997,7
6242,0679767770,7
6242,0743458036,5
6242,0771079567,6
6242,0889951926,6
6242,0920897533,6
6242,1552630110,7
6242,1573229717,5
6242,1894294424,8
6249,0425166090,10
6251,0020223722,10
6251,0060256680,10
6251,0345330455,7
6251,0380706725,9
6251,0385176228,10
6251,0394752996,8
6251,0425153061,9
6251,0439087171,10
6251,0445205377,10
6251,1880985020,7
6273,8807811987,7
6280,9681336089,8
6285,0805041508,8
6313,8433914871,8
6323,0060914289,7
6323,0345375351,3
6323,0380794772,8
6323,0385488424,8
6323,0515121282,6
6323,0553581481,1
6330,0751530328,7
6345,0312954115,5
6364,0449911462,10
6366,0525446052,10
6398,0345304659,8
6424,0425052028,6
6431,0373217242,6
6497,0553573292,5
6507,8483100959,7
6514,067187876X,5
6532,0028617363,9
6532,0345384229,10
6537,0385492235,7
6537,0671891650,7
6543,0060002433,6
6543,0060093595,7
6543,0060958111,7
6543,0066212901,7
6543,014025644X,7
6543,0312287984,7
6543,0375508112,7
6543,0553109359,7
6543,0684872536,7
6543,0812970802,9
6543,0879804211,6
6543,1565123352,9
6563,0375508716,8
6575,0060920335,4
6575,0060958294,8
6575,0064431290,8
6575,034543630X,8
6575,0375713549,6
6575,0451082028,7
6575,0671254308,9
6575,0679722181,3
6575,0679743839,7
6575,0688177026,9
6575,0758201931,7
6577,0061009482,9
6597,0452282063,6
6604,0380808641,9
6604,0446605913,10
6604,0553254642,8
6611,0517150646,10
6654,325706277X,4
6671,0373710488,5
6682,0440224748,8
6746,0399147837,7
6866,0380790890,5
6893,0515104191,9
6894,1570624380,10
6990,0375750002,10
7060,1556618409,9
7079,0345394658,7
7079,0393308189,8
7082,0140367462,7
7082,0764221396,7
7082,0764221566,7
7105,0962500631,7
7112,3442540356,10
7125,0312192428,8
7125,0345460391,9
7125,0525947302,8
7128,0380716984,10
7128,0590137859,10
7128,0590442996,10
7134,0061052493,8
7134,0312984863,9
7134,0525947345,8
7134,0671318314,7
7134,0684815028,9
7139,848450767X,8
7158,0060565519,3
7158,0312984618,9
7158,0375507760,8
7158,0743223128,8
7158,0786711035,5
7158,0970998716,8
7180,8408028472,5
7210,0062509586,7
7266,0553232320,8
7283,0671522817,6
7283,0812542843,8
7286,0156806797,7
7286,030701035X,6
7286,0385029039,10
7286,0590414488,8
7286,0671631985,10
7286,0842359249,8
7286,1856975770,10
7319,0893753971,8
7326,0380789140,6
7337,0375806717,10
7346,0060675187,8
7346,0060919833,8
7346,0312207662,7
7346,0345335090,4
7346,0345337484,9
7346,0380008971,8
7346,0425128482,7
7346,0440237041,7
7346,0440432952,8
7346,0440840953,7
7346,044096895X,8
7346,0441873375,10
7346,0446404039,8
7346,044809522X,7
7346,0448095238,7
7346,0553212818,9
7346,0553275224,7
7346,0553293885,6
7346,0671223666,9
7346,0671438190,9
7346,0688040330,6
7346,0743200322,8
7346,076241085X,7
7346,088138013X,8
7360,0671529986,7
7371,0441005055,10
7374,9070066882,7
7400,1560760516,7
7400,156076113X,7
7418,037329221X,8
7426,0060965991,5
7426,0553213938,7
7426,0865470561,5
7432,0345444078,7
7432,0802137040,7
7454,044661050X,8
7456,0449006158,7
7474,0451168429,6
7481,0552138428,10
7482,0425180468,8
7511,0812970802,8
7556,2070364178,6
7557,0449911411,8
7617,0394566300,10
7630,0312961677,9
7680,0425166392,9
7714,8806162160,5
7754,0520216202,7
7809,0671743503,7
7864,0553158597,6
7864,0671550284,5
7864,0671868403,5
7864,0812570758,6
7882,0399137599,8
7882,0553345842,9
7886,0385495358,5
7887,0451409434,7
7908,0486406539,10
7915,0451176820,10
7915,0670910279,9
7930,0062514377,4
7941,0684804018,7
7947,0345421884,3
7958,0060958111,6
7958,0743243153,10
7958,0836213106,10
7980,0061059048,8
7980,0743421922,8
8040,0385494327,6
8066,0140075577,6
8066,0192815539,9
8066,0312313195,6
8066,0802139914,5
8067,0007106572,9
8067,0312978723,10
8067,0312984227,9
8067,0373441568,10
8067,0373710763,7
8067,0425181839,8
8067,0821768441,10
8067,1591840414,10
8152,0440213886,7
8201,0345377672,7
8242,0915473275,8
8245,0060929952,8
8245,0312289189,9
8245,0452271657,7
8245,0670032670,7
8245,0761119396,9
8245,0805058001,9
8245,0895296950,8
8253,0064473511,10
8253,042511306X,9
8284,0380785617,8
8284,0449146448,7
8284,1557739404,9
8290,0671631985,6
8292,0671703617,7
8323,0373227205,7
8323,0505524430,7
8344,3426624680,5
8454,0375709231,9
8454,0375823352,10
8476,042517476X,6
8511,0312972954,8
8529,8484036383,10
8537,0553345842,8
8584,0486406539,8
8676,0812551702,8
8681,0374280355,8
8681,0395893380,8
8681,0425168956,8
8681,0425177424,8
8681,0679420851,9
8681,0679451501,9
8681,0679723390,10
8681,0679725415,8
8681,0679734031,10
8681,1887424059,8
8687,0061056286,8
8687,0380788098,8
8695,0440195357,8
8734,0679723285,8
8734,0802115160,8
8737,0345388526,7
8737,0553572431,5
8782,0061030848,8
8782,0740713930,10
8782,1551053020,5
8782,1879682737,10
8792,0525947345,9
8801,0140283404,10
8840,0152014209,5
8844,0385479670,5
8852,076270327X,5
8872,1575666731,5
8890,2020551306,6
8890,207037467X,8
8890,2070409848,6
8890,2253004014,10
8890,2253051209,8
8890,2869305583,7
8925,0962655104,6
8936,0380805871,8
8936,0380809176,8
8936,0553299689,8
8936,0671026828,9
8936,0765191121,9
8937,0786866683,7
8971,0674637526,10
8971,0691024170,9
8971,1858286999,9
8971,3379015776,9
8971,351818802X,9
9023,0812550927,9
9029,8401463297,5
9029,8401491843,5
9094,0316358452,8
9094,0316358487,8
9117,0671558684,9
9138,0375758275,10
9139,0440227194,8
9177,0782126472,7
9177,1565922204,5
9183,0140093060,7
9183,0671033085,6
9218,0060956135,8
9224,0330262726,8
9226,1593150229,7
9227,0451457595,8
9227,0765304686,8
9313,0380781468,8
9313,0451402049,5
9341,3442442389,5
9354,0312989377,8
9357,1584650028,5
9385,0399141294,8
9385,1559704950,8
9417,0048231398,6
9417,0670829390,10
9440,0517159309,5
9454,0671750402,7
9461,0590502077,7
9486,084235266X,9
9502,0451194721,6
9580,082177364X,7
9592,0811214028,7
9592,0892813571,8
9613,006090674X,8
9613,0373076312,7
9613,0679816607,7
9613,0743400399,7
9613,0743400453,9
9613,0743403495,10
9613,0743418921,9
9613,0743427440,9
9613,0761539220,7
9625,076530127X,8
9850,2738107915,10
9850,2844121578,8
9856,0451159233,7
9856,0671550284,10
9856,0671629980,6
9856,0689704488,6
9856,0689704674,5
9856,1572242132,4
9868,0740738089,8
9899,0843948892,9
9908,0553584901,8
9924,0425176614,7
9941,0375500995,9
9953,0140372628,8
9977,8804408863,10
10030,0446404462,9
10030,0451197690,8
10030,0684813440,8
10067,1853045586,10
10067,1854790420,4
10118,0380821001,10
10118,0789205106,10
10118,1563898780,10
10157,0330328913,7
10189,0140430083,3
10199,1860463312,8
10207,0804114277,1
10209,0312278284,8
10220,0843952407,4
10221,0553235400,8
10314,0452282535,8
10314,0812968182,9
10314,0913780146,5
10315,0590465953,7
10325,0609602438,5
10354,0141308109,6
10354,1591823978,7
10354,1892213001,8
10354,1931514739,10
10354,1931514941,10
10354,1931514976,10
10412,0671038850,3
10532,0373483872,8
10532,0671025384,9
10533,3596130417,7
10551,3423125071,10
10560,0060520825,10
10560,0140187642,6
10560,0345435400,8
10560,0345443004,8
10560,038548237X,10
10560,0385497296,10
10560,038550098X,8
10560,0399150706,8
10560,0446679178,5
10560,0670030651,6
10560,067131839X,7
10560,0743448782,10
10569,3442451752,10
10590,0671013777,5
10660,0618059458,9
10681,0312965141,7
10681,089733356X,8
10696,0590436481,6
10708,0060930314,6
10710,059056885X,8
10728,2266123254,8
10729,0152045708,7
10731,0156319527,8
10764,0140481850,10
10804,0449147231,7
10811,0330351958,8
10819,0060954884,7
10819,0312979738,8
10819,0312979819,8
10819,0312981600,9
10819,0425173909,8
10819,0441783295,9
10819,0446403180,9
10819,0451201205,10
10819,0451515048,8
10819,0812540379,6
10836,0765304341,8
10899,0307001377,10
10927,880616032X,6
10946,0812531884,5
10978,3442445078,10
10985,1552781364,6
11006,0553275380,9
11024,0312267177,8
11033,0684849046,9
11107,0440295556,7
11120,0374453101,5
11120,0451199936,8
11120,0590409662,7
11183,0440295556,5
11192,3442438659,7
11230,207054351X,5
11231,0451181964,5
11245,0553208799,8
11247,0312205872,8
11260,0812525647,6
11279,0345444019,6
11351,0671522779,7
11362,0771037457,7
11393,0312872356,3
11416,0590453068,8
11425,0061056448,5
11451,0066212448,6
11451,0393045358,9
11456,0385311133,6
11464,0553233246,5
11500,0394533887,4
11509,0879238526,6
11513,3257063199,7
11514,0892966505,8
11517,0452284546,9
11520,0451175867,8
11521,0060930861,7
11523,1582430152,7
11590,0965866823,5
11601,0140150447,10
11601,0345309049,10
11601,037581177X,10
11601,0451521323,10
11601,0684839571,5
11601,0871137771,1
11601,1841950955,10
11621,0743242963,10
11621,0886779766,8
11629,0345353676,10
11629,0380809176,8
11629,0449006352,8
11629,0515130397,8
11629,0590402803,10
11629,0671013777,7
11629,0821765744,9
11639,0590853015,10
11639,0967851017,7
11657,0140180923,3
11657,0671014765,5
11657,0671721259,5
11657,0671876287,4
11657,0671877992,5
11676,0002255014,8
11676,0006379702,5
11676,0006512062,7
11676,0006512208,9
11676,0007106572,2
11676,0028604458,8
11676,0028625757,10
11676,0030491916,7
11676,0030686784,8
11676,0060086661,5
11676,0060159081,9
11676,0060177209,5
11676,0060188065,7
11676,0060193344,5
11676,0060193883,7
11676,0060240911,8
11676,0060267046,7
11676,0060520825,8
11676,0060536705,8
11676,0060564512,8
11676,0060920475,7
11676,0060927801,7
11676,0060930993,4
11676,0060933429,9
11676,0060952784,8
11676,0060958294,8
11676,0060958707,7
11676,006096300X,7
11676,0060965517,5
11676,0060975288,10
11676,0060977280,10
11676,006097754X,5
11676,0061001058,8
11676,0061012467,8
11676,0061013579,10
11676,006103200X,5
11676,006104234X,7
11676,0061053775,3
11676,0061056006,7
11676,0061065781,8
11676,0061091715,6
11676,0061092363,9
11676,0061096644,5
11676,0062513117,10
11676,0062514423,7
11676,0066211484,1
11676,0070030952,3
11676,0091802067,8
11676,0099279347,10
11676,009947560X,3
11676,0140042326,7
11676,0140060871,5
11676,014009623X,8
11676,014014739X,8
11676,0140150447,8
11676,0140171916,9
11676,0140173765,5
11676,0140231730,2
11676,0140258566,5
11676,0140281649,8
11676,0140291903,7
11676,0140314067,6
11676,0140351310,9
11676,0140360778,9
11676,0140388419,6
11676,0140430547,8
11676,0140862919,7
11676,014100522X,5
11676,014200443X,9
11676,0151005141,7
11676,0152007822,8
11676,0152045643,9
11676,0156364654,5
11676,015650300X,1
11676,0192823523,6
11676,019283357X,10
11676,0226500616,5
11676,030700113X,8
11676,0307101177,6
11676,0307115178,6
11676,0307126455,4
11676,0307160491,5
11676,0307247058,4
11676,0307262073,7
11676,0307628442,10
11676,0310228980,4
11676,0310235588,8
11676,0312181213,9
11676,0312195168,8
11676,0312200277,5
11676,0312262892,10
11676,0312269609,4
11676,0312273185,8
11676,031230899X,6
11676,0312313195,8
11676,0312423187,5
11676,0312868278,10
11676,0312874502,8
11676,0312906013,10
11676,0312928408,6
11676,0312952155,6
11676,0312953607,6
11676,0312965141,7
11676,0312971087,8
11676,0312971281,1
11676,0312974205,10
11676,0312975287,8
11676,0312977646,7
11676,0312982135,9
11676,0316095648,7
11676,0316106585,3
11676,0330020722,7
11676,0330273949,6
11676,0330281240,7
11676,0330282565,9
11676,0330376284,9
11676,0330411896,6
11676,0340581239,8
11676,0340597704,7
11676,0340682566,7
11676,0340718811,6
11676,0340734124,9
11676,0345260708,8
11676,034531980X,7
11676,0345320093,8
11676,0345329767,7
11676,0345337530,8
11676,0345378156,8
11676,0345391101,3
11676,0345416716,10
11676,0345435184,7
11676,0345440005,7
11676,0345445694,10
11676,0345447549,10
11676,0345447603,3
11676,0345467493,9
11676,0373031335,8
11676,0373076819,5
11676,0373077742,10
11676,0373193505,7
11676,0373196482,7
11676,0373217242,8
11676,0373226632,5
11676,0373262485,9
11676,0373289545,7
11676,0373613601,7
11676,0373705972,8
11676,037370920X,8
11676,0373709331,8
11676,0374419302,8
11676,0375500693,9
11676,0375504966,10
11676,0375507779,10
11676,0375508856,7
11676,0375700730,7
11676,0375704426,10
11676,0375704906,7
11676,037570633X,10
11676,0375713913,8
11676,0375756442,9
11676,0375756566,7
11676,0375758208,7
11676,0380702886,6
11676,0380704498,7
11676,0380709260,9
11676,0380710471,5
11676,0380713845,6
11676,0380713985,5
11676,0380722291,5
11676,0380724073,8
11676,0380783568,5
11676,0380792893,8
11676,0380795833,8
11676,0380798352,9
11676,0380803739,10
11676,038080722X,8
11676,0380812568,5
11676,0380973804,7
11676,0380974142,6
11676,0380976404,5
11676,0385047711,9
11676,0385176449,7
11676,0385333382,5
11676,0393002144,7
11676,039450898X,3
11676,039457589X,9
11676,0394717058,5
11676,0394805798,8
11676,0394805801,10
11676,0394886690,8
11676,0394926250,7
11676,0395070627,8
11676,0395647266,6
11676,0395860296,4
11676,0399136460,9
11676,0399140506,9
11676,0399142398,10
11676,0399147837,8
11676,0425135268,6
11676,042514173X,9
11676,0425168697,8
11676,0425169375,7
11676,0425171094,10
11676,0425171272,7
11676,0425172686,7
11676,0425173917,7
11676,0425177181,7
11676,0425181006,2
11676,0425181847,8
11676,0425191273,7
11676,0439096987,3
11676,0439129087,10
11676,0439148006,10
11676,0440162688,5
11676,0440204100,10
11676,0440205611,8
11676,0440209293,10
11676,0440240891,5
11676,0440240948,8
11676,0440408652,4
11676,0440440629,6
11676,0440460751,5
11676,0440902274,7
11676,0441003494,5
11676,0441008038,8
11676,0441318258,9
11676,0441586333,1
11676,0441894674,8
11676,0446342998,7
11676,0446364037,7
11676,0446403695,6
11676,0446516562,4
11676,0446518050,6
11676,0446519634,9
11676,0446600261,7
11676,0446602108,6
11676,0446603902,8
11676,0446609412,9
11676,0446890359,6
11676,0448095106,7
11676,044841838X,10
11676,0449007340,5
11676,0449129047,9
11676,0449146448,7
11676,0449210006,9
11676,0449218929,2
11676,0449224619,7
11676,0449237869,5
11676,0449703746,9
11676,0450054594,7
11676,0451113357,8
11676,0451157087,9
11676,0451159594,3
11676,0451175867,8
11676,0451177924,6
11676,0451196864,8
11676,0451202066,10
11676,0451204379,8
11676,0451402200,9
11676,0451405676,7
11676,0451523725,4
11676,0451526759,10
11676,0451528204,6
11676,0451626745,9
11676,0452269563,9
11676,0452271614,9
11676,0486287297,4
11676,0486411230,7
11676,0505519542,9
11676,0505524430,8
11676,050552502X,7
11676,0505525062,8
11676,0515088757,8
11676,0515090492,4
11676,0515092266,8
11676,0515130982,9
11676,0517006456,6
11676,0517081407,5
11676,051759501X,9
11676,0517704927,7
11676,0525947736,10
11676,055213922X,8
11676,0552145440,8
11676,0553067966,9
11676,0553141163,5
11676,0553143581,10
11676,0553151738,3
11676,0553208799,7
11676,0553213636,8
11676,0553227599,5
11676,0553231057,10
11676,0553239074,10
11676,0553240307,8
11676,0553240404,7
11676,0553247646,7
11676,0553263587,8
11676,0553263633,7
11676,0553269739,9
11676,0553275607,1
11676,0553278134,6
11676,0553283944,8
11676,0553290487,9
11676,0553295500,6
11676,055335387X,8
11676,055356045X,8
11676,055356658X,10
11676,0553571249,8
11676,0553574167,8
11676,0553575791,5
11676,055358037X,8
11676,0571193218,9
11676,0571194087,6
11676,0590222961,10
11676,0590319914,3
11676,0590374524,4
11676,0590401807,10
11676,0590433857,7
11676,0590436031,8
11676,0590442376,8
11676,0590442996,9
11676,0590450875,10
11676,0590460404,9
11676,0590483129,5
11676,0590486179,7
11676,0590945564,8
11676,0600571025,10
11676,0609603620,8
11676,0609608045,7
11676,0609610902,6
